,prodh1h,elec1h,gram1h,planstop1h,prod1h,stop
2015-05-24 14:00:00,29.18330001831055,14.855650107065836,210005.0,1.0,,1.0
2015-05-24 15:00:00,19.884599685668945,14.546566486358643,210005.0,1.0,,1.0
2015-05-24 16:00:00,27.63730049133301,15.02524995803833,210005.0,1.0,,1.0
2015-05-24 17:00:00,0.6309000253677368,15.072549978892008,210005.0,1.0,,1.0
2015-05-24 18:00:00,10.65310001373291,14.61971664428711,210005.0,1.0,,1.0
2015-05-24 19:00:00,25.51479911804199,14.164983431498209,217505.0,1.0,,1.0
2015-05-24 20:00:00,34.558700561523445,13.906083106994629,225005.0,1.0,,1.0
2015-05-24 21:00:00,34.56930160522461,13.828316529591879,225005.0,1.0,,1.0
2015-05-24 22:00:00,28.333499908447266,14.067033290863037,225005.0,1.0,,1.0
2015-05-24 23:00:00,26.66629981994629,14.123299757639566,225005.0,1.0,,1.0
2015-05-25 00:00:00,34.52050018310547,13.963916619618734,225005.0,1.0,,1.0
2015-05-25 01:00:00,34.5177001953125,13.869799931844076,225005.0,1.0,,1.0
2015-05-25 02:00:00,34.62360000610352,14.02608346939087,225005.0,1.0,,1.0
2015-05-25 03:00:00,30.86370086669922,14.440500100453695,225005.0,1.0,,1.0
2015-05-25 04:00:00,23.323200225830078,14.024449984232584,225005.0,1.0,,1.0
2015-05-25 05:00:00,34.74190139770508,14.247116724650065,225005.0,1.0,,1.0
2015-05-25 06:00:00,17.963199615478516,14.436733404795328,225005.0,1.0,,1.0
2015-05-25 07:00:00,,14.061683495839437,225005.0,1.0,,1.0
2015-05-25 08:00:00,31.880699157714844,13.813533306121826,225005.0,1.0,,1.0
2015-05-25 09:00:00,34.2760009765625,13.864516735076904,225005.0,1.0,,1.0
2015-05-25 10:00:00,34.229698181152344,13.789533456166586,225005.0,1.0,,1.0
2015-05-25 11:00:00,34.22800064086914,13.869500001271566,225005.0,1.0,,1.0
2015-05-25 12:00:00,34.233898162841804,13.73116668065389,225005.0,1.0,,1.0
2015-05-25 13:00:00,34.220401763916016,13.785733381907145,225005.0,1.0,,1.0
2015-05-25 14:00:00,34.26409912109375,13.928349812825521,225005.0,1.0,,1.0
2015-05-25 15:00:00,34.40610122680664,13.927300135294596,225005.0,1.0,,1.0
2015-05-25 16:00:00,36.36029815673828,13.940750122070312,244005.0,1.0,,1.0
2015-05-25 17:00:00,37.36140060424805,13.955316543579102,244005.0,1.0,,1.0
2015-05-25 18:00:00,37.40840148925781,14.014466762542725,244005.0,1.0,,1.0
2015-05-25 19:00:00,37.37630081176758,14.074399948120117,244005.0,1.0,,1.0
2015-05-25 20:00:00,37.38719940185547,13.974400202433268,244005.0,1.0,,1.0
2015-05-25 21:00:00,37.37910079956055,13.950283209482828,244005.0,1.0,,1.0
2015-05-25 22:00:00,37.388099670410156,13.985933303833008,244005.0,1.0,,1.0
2015-05-25 23:00:00,37.38079833984375,13.97035010655721,244005.0,1.0,,1.0
2015-05-26 00:00:00,37.38410186767578,13.963249842325846,244005.0,1.0,,1.0
2015-05-26 01:00:00,37.4098014831543,13.904800097147623,244005.0,1.0,,1.0
2015-05-26 02:00:00,37.379798889160156,14.321783383687338,244005.0,1.0,,1.0
2015-05-26 03:00:00,37.3051986694336,14.097766558329264,244005.0,1.0,,1.0
2015-05-26 04:00:00,34.733898162841804,14.060450077056885,225005.0,1.0,,1.0
2015-05-26 05:00:00,34.505699157714844,14.122349739074707,225005.0,1.0,,1.0
2015-05-26 06:00:00,34.52519989013672,14.171016534169516,225005.0,1.0,,1.0
2015-05-26 07:00:00,28.82559967041016,14.143083254496256,225005.0,1.0,,1.0
2015-05-26 08:00:00,32.60850143432617,14.385799884796143,210005.0,1.0,,1.0
2015-05-26 09:00:00,32.385299682617195,14.524016698201498,210005.0,1.0,,1.0
2015-05-26 10:00:00,28.106300354003906,14.353599866231283,210005.0,1.0,,1.0
2015-05-26 11:00:00,32.558399200439446,14.503300031026205,210005.0,1.0,,1.0
2015-05-26 12:00:00,32.75170135498047,14.470816612243652,210005.0,1.0,,1.0
2015-05-26 13:00:00,32.86029815673828,14.47498353322347,210005.0,1.0,,1.0
2015-05-26 14:00:00,32.978500366210945,14.57889986038208,210005.0,1.0,,1.0
2015-05-26 15:00:00,33.08369827270508,14.491083145141602,210005.0,1.0,,1.0
2015-05-26 16:00:00,33.14670181274414,14.579999923706055,140003.33333333334,1.0,,1.0
2015-05-26 17:00:00,31.04840087890625,14.76496680577596,210005.0,1.0,,1.0
2015-05-26 18:00:00,23.28420066833496,14.51343329747518,210005.0,1.0,,1.0
2015-05-26 19:00:00,33.120399475097656,14.627683321634928,210005.0,1.0,,1.0
2015-05-26 20:00:00,29.35379981994629,14.581966559092203,210005.0,1.0,,1.0
2015-05-26 21:00:00,33.127498626708984,14.51574993133545,210005.0,1.0,,1.0
2015-05-26 22:00:00,33.129600524902344,14.460383415222168,210005.0,1.0,,1.0
2015-05-26 23:00:00,33.12329864501953,14.539250055948893,210005.0,1.0,,1.0
2015-05-27 00:00:00,33.12459945678711,14.759083271026611,210005.0,1.0,,1.0
2015-05-27 01:00:00,33.15810012817383,14.905900001525879,210005.0,1.0,,1.0
2015-05-27 02:00:00,33.14139938354492,14.583366552988688,210005.0,1.0,,1.0
2015-05-27 03:00:00,33.20370101928711,14.588883399963379,210005.0,1.0,,1.0
2015-05-27 04:00:00,33.22689819335937,14.539800008138021,210005.0,1.0,,1.0
2015-05-27 05:00:00,33.251598358154304,14.50785001118978,210005.0,1.0,,1.0
2015-05-27 06:00:00,33.25579833984375,14.537249883015951,210005.0,1.0,,1.0
2015-05-27 07:00:00,33.293800354003906,14.455933411916098,210005.0,1.0,,1.0
2015-05-27 08:00:00,33.281700134277344,14.341799894968668,210005.0,1.0,,1.0
2015-05-27 09:00:00,33.25360107421875,14.325500011444092,210005.0,1.0,,1.0
2015-05-27 10:00:00,,,210005.0,1.0,,1.0
2015-05-27 11:00:00,,,210005.0,1.0,,1.0
2015-05-27 12:00:00,33.332000732421875,14.489200019836426,210005.0,1.0,,1.0
2015-05-27 13:00:00,33.306400299072266,14.353516737620035,210005.0,1.0,,1.0
2015-05-27 14:00:00,33.30810165405273,14.338783423105875,210005.0,1.0,,1.0
2015-05-27 15:00:00,33.31729888916016,14.40583340326945,210005.0,1.0,,1.0
2015-05-27 16:00:00,33.33819961547852,14.435199975967407,210005.0,1.0,,1.0
2015-05-27 17:00:00,33.34909820556641,14.430579948425294,210005.0,1.0,,1.0
2015-05-27 18:00:00,33.320899963378906,14.444299856821695,210005.0,1.0,,1.0
2015-05-27 19:00:00,33.374298095703125,14.434433301289877,210005.0,1.0,,1.0
2015-05-27 20:00:00,33.38520050048828,14.53220001856486,210005.0,1.0,,1.0
2015-05-27 21:00:00,33.31940078735352,14.59280014038086,210005.0,1.0,,1.0
2015-05-27 22:00:00,33.31430053710937,14.647116502126059,210005.0,1.0,,1.0
2015-05-27 23:00:00,33.308799743652344,14.695383230845133,210005.0,1.0,,1.0
2015-05-28 00:00:00,34.612598419189446,14.06683317820231,225005.0,1.0,,1.0
2015-05-28 01:00:00,15.770099639892578,13.688966751098633,,1.0,,1.0
2015-05-28 02:00:00,19.567699432373047,14.295349756876627,225005.0,1.0,,1.0
2015-05-28 03:00:00,35.72159957885742,14.464333375295004,225005.0,1.0,,1.0
2015-05-28 04:00:00,35.71780014038086,14.427499930063883,225005.0,1.0,,1.0
2015-05-28 05:00:00,35.70560073852539,14.410000006357828,225005.0,1.0,,1.0
2015-05-28 06:00:00,35.71889877319336,14.437583287556967,225005.0,1.0,,1.0
2015-05-28 07:00:00,35.71160125732422,14.263599872589111,225005.0,1.0,,1.0
2015-05-28 08:00:00,35.70719909667969,14.248616695404053,225005.0,1.0,,1.0
2015-05-28 09:00:00,35.72050094604492,14.196300029754639,225005.0,1.0,,1.0
2015-05-28 10:00:00,35.73949813842773,14.243316491444906,225005.0,1.0,,1.0
2015-05-28 11:00:00,35.742401123046875,14.107933362325033,225005.0,1.0,,1.0
2015-05-28 12:00:00,35.73720169067383,14.118249893188477,225005.0,1.0,,1.0
2015-05-28 13:00:00,,,225005.0,1.0,,1.0
2015-05-28 14:00:00,,,225005.0,1.0,,1.0
2015-05-28 15:00:00,,,225005.0,1.0,,1.0
2015-05-28 16:00:00,35.71879959106445,14.131539916992187,225005.0,1.0,,1.0
2015-05-28 17:00:00,35.72359848022461,14.146900018056234,225005.0,1.0,,1.0
2015-05-28 18:00:00,35.700199127197266,14.54140011469523,225005.0,1.0,,1.0
2015-05-28 19:00:00,35.737098693847656,14.320616563161215,225005.0,1.0,,1.0
2015-05-28 20:00:00,35.7328987121582,14.08554983139038,225005.0,1.0,,1.0
2015-05-28 21:00:00,35.7234001159668,14.169449806213379,225005.0,1.0,,1.0
2015-05-28 22:00:00,31.344900131225586,14.15500020980835,225005.0,1.0,,1.0
2015-05-28 23:00:00,35.725799560546875,14.14865001042684,225005.0,1.0,,1.0
2015-05-29 00:00:00,35.73659896850586,14.150749842325846,225005.0,1.0,,1.0
2015-05-29 01:00:00,35.73440170288086,14.083499908447266,225005.0,1.0,,1.0
2015-05-29 02:00:00,35.71780014038086,14.275466601053873,225005.0,1.0,,1.0
2015-05-29 03:00:00,35.7239990234375,14.10093355178833,225005.0,1.0,,1.0
2015-05-29 04:00:00,35.73749923706055,14.096749941507975,225005.0,1.0,,1.0
2015-05-29 05:00:00,35.71950149536133,14.069666862487793,225005.0,1.0,,1.0
2015-05-29 06:00:00,35.73040008544922,14.086750030517578,225005.0,1.0,,1.0
2015-05-29 07:00:00,35.76739883422852,14.08441654841105,225005.0,1.0,,1.0
2015-05-29 08:00:00,35.70989990234375,14.005350112915039,225005.0,1.0,,1.0
2015-05-29 09:00:00,35.72809982299805,14.082116762797037,225005.0,1.0,,1.0
2015-05-29 10:00:00,35.70309829711914,13.971199830373129,225005.0,1.0,,1.0
2015-05-29 11:00:00,35.71820068359375,14.037633419036865,225005.0,1.0,,1.0
2015-05-29 12:00:00,35.41680145263672,14.394150098164877,217505.0,1.0,,1.0
2015-05-29 13:00:00,33.35120010375977,14.330383459726969,210005.0,1.0,,1.0
2015-05-29 14:00:00,33.34669876098633,14.327850182851156,210005.0,1.0,,1.0
2015-05-29 15:00:00,33.35810089111328,14.238500118255615,210005.0,1.0,,1.0
2015-05-29 16:00:00,33.36429977416992,14.272616704305014,210005.0,1.0,,1.0
2015-05-29 17:00:00,33.34999847412109,14.296983400980631,210005.0,1.0,,1.0
2015-05-29 18:00:00,33.333999633789055,14.63224999109904,210005.0,1.0,,1.0
2015-05-29 19:00:00,19.71629905700684,14.42419989903768,210005.0,1.0,,1.0
2015-05-29 20:00:00,33.32870101928711,14.463616689046225,210005.0,1.0,,1.0
2015-05-29 21:00:00,28.9601993560791,14.376016616821289,210005.0,1.0,,1.0
2015-05-29 22:00:00,33.362098693847656,14.417366663614908,210005.0,1.0,,1.0
2015-05-29 23:00:00,32.28749847412109,14.799683411916098,200005.0,1.0,,1.0
2015-05-30 00:00:00,19.796199798583984,14.561233202616373,200005.0,1.0,,1.0
2015-05-30 01:00:00,31.803300857543945,14.733116467793783,200005.0,1.0,,1.0
2015-05-30 02:00:00,23.35190010070801,14.465783278147379,200005.0,1.0,,1.0
2015-05-30 03:00:00,31.77750015258789,14.398516654968262,200005.0,1.0,,1.0
2015-05-30 04:00:00,31.787700653076172,14.505183378855387,200005.0,1.0,,1.0
2015-05-30 05:00:00,31.791900634765625,14.554999987284342,200005.0,1.0,,1.0
2015-05-30 06:00:00,31.78249931335449,14.461333274841309,200005.0,1.0,,1.0
2015-05-30 07:00:00,31.81719970703125,14.562949975331625,200005.0,1.0,,1.0
2015-05-30 08:00:00,33.289199829101555,14.792749722798666,210005.0,1.0,,1.0
2015-05-30 09:00:00,33.298999786376946,14.53041664759318,210005.0,1.0,,1.0
2015-05-30 10:00:00,33.234100341796875,14.54414987564087,210005.0,1.0,,1.0
2015-05-30 11:00:00,33.32889938354492,14.490533192952475,210005.0,1.0,,1.0
2015-05-30 12:00:00,33.263198852539055,14.509783426920572,210005.0,1.0,,1.0
2015-05-30 13:00:00,33.234100341796875,14.53463331858317,210005.0,1.0,,1.0
2015-05-30 14:00:00,33.250301361083984,14.547499974568685,210005.0,1.0,,1.0
2015-05-30 15:00:00,33.256500244140625,14.655466556549072,210005.0,1.0,,1.0
2015-05-30 16:00:00,27.85569953918457,14.669883251190186,210005.0,1.0,,1.0
2015-05-30 17:00:00,27.745100021362305,14.605533440907797,210005.0,1.0,,1.0
2015-05-30 18:00:00,33.25870132446289,14.52661689122518,210005.0,1.0,,1.0
2015-05-30 19:00:00,33.282699584960945,14.460766792297363,210005.0,1.0,,1.0
2015-05-30 20:00:00,33.27790069580078,14.480266888936361,210005.0,1.0,,1.0
2015-05-30 21:00:00,33.313899993896484,14.469733397165934,210005.0,1.0,,1.0
2015-05-30 22:00:00,33.29769897460937,14.618833382924398,210005.0,1.0,,1.0
2015-05-30 23:00:00,33.277198791503906,14.599616686503092,210005.0,1.0,,1.0
2015-05-31 00:00:00,33.334300994873054,14.754550139109293,210005.0,1.0,,1.0
2015-05-31 01:00:00,33.28860092163086,14.478516578674316,210005.0,1.0,,1.0
2015-05-31 02:00:00,33.31729888916016,14.6557666460673,220005.0,1.0,,1.0
2015-05-31 03:00:00,23.497499465942386,14.618066628774008,225005.0,1.0,,1.0
2015-05-31 04:00:00,35.62799835205078,14.262083371480307,225005.0,1.0,,1.0
2015-05-31 05:00:00,35.67770004272461,14.344133536020914,225005.0,1.0,,1.0
2015-05-31 06:00:00,26.364900588989254,14.281583468119303,225005.0,1.0,,1.0
2015-05-31 07:00:00,35.627498626708984,14.304933230082193,225005.0,1.0,,1.0
2015-05-31 08:00:00,31.085100173950195,14.196433226267496,225005.0,1.0,,1.0
2015-05-31 09:00:00,35.51300048828125,14.39656654993693,234505.0,1.0,,1.0
2015-05-31 10:00:00,25.240100860595703,14.26431655883789,244005.0,1.0,,1.0
2015-05-31 11:00:00,32.70220184326172,14.143133481343588,225005.0,1.0,,1.0
2015-05-31 12:00:00,35.32339859008789,14.290666739145914,225005.0,1.0,,1.0
2015-05-31 13:00:00,27.859899520874023,14.35194985071818,225005.0,1.0,,1.0
2015-05-31 14:00:00,35.40530014038086,14.279150009155273,225005.0,1.0,,1.0
2015-05-31 15:00:00,35.41559982299805,14.18043311436971,225005.0,1.0,,1.0
2015-05-31 16:00:00,35.397499084472656,14.175833225250244,225005.0,1.0,,1.0
2015-05-31 17:00:00,35.44129943847656,14.072800159454346,225005.0,1.0,,1.0
2015-05-31 18:00:00,35.50429916381836,14.468716621398926,225005.0,1.0,,1.0
2015-05-31 19:00:00,35.633399963378906,14.273733297983805,225005.0,1.0,,1.0
2015-05-31 20:00:00,35.73040008544922,14.219000021616617,225005.0,1.0,,1.0
2015-05-31 21:00:00,35.745201110839844,14.536433219909668,225005.0,1.0,,1.0
2015-05-31 22:00:00,34.144298553466804,14.612333297729492,210005.0,1.0,,1.0
2015-05-31 23:00:00,33.39279937744141,14.546716849009195,210005.0,1.0,,1.0
2015-06-01 00:00:00,33.385299682617195,14.586933294932047,210005.0,1.0,,1.0
2015-06-01 01:00:00,33.383899688720696,14.555383205413818,280006.6666666667,1.0,,1.0
2015-06-01 02:00:00,33.40810012817383,14.503666877746582,140003.33333333334,1.0,,1.0
2015-06-01 03:00:00,33.398998260498054,14.497899850209555,210005.0,1.0,,1.0
2015-06-01 04:00:00,33.394500732421875,14.470133304595947,210005.0,1.0,,1.0
2015-06-01 05:00:00,33.38520050048828,14.710350036621094,210005.0,1.0,,1.0
2015-06-01 06:00:00,24.36870002746582,14.420433203379313,210005.0,1.0,,1.0
2015-06-01 07:00:00,33.347599029541016,14.480666478474935,210005.0,1.0,,1.0
2015-06-01 08:00:00,33.37459945678711,11.737500190734863,210005.0,1.0,,1.0
2015-06-01 09:00:00,5.374800205230713,11.488433202107748,,1.0,,1.0
2015-06-01 10:00:00,,11.101699988047281,,1.0,,1.0
2015-06-01 11:00:00,0.0,14.432316780090332,225005.0,1.0,,1.0
2015-06-01 12:00:00,,14.144833405812582,225005.0,1.0,,1.0
2015-06-01 13:00:00,35.257598876953125,14.273516654968262,225005.0,1.0,,1.0
2015-06-01 14:00:00,35.229400634765625,14.491833368937174,225005.0,1.0,,1.0
2015-06-01 15:00:00,35.22140121459961,14.414266586303711,225005.0,1.0,,1.0
2015-06-01 16:00:00,33.423599243164055,14.380599975585938,210005.0,1.0,,1.0
2015-06-01 17:00:00,32.87649917602539,14.343583265940348,210005.0,1.0,,1.0
2015-06-01 18:00:00,32.88520050048828,14.354449907938639,210005.0,1.0,,1.0
2015-06-01 19:00:00,32.882801055908196,14.365833282470703,280006.6666666667,1.0,,1.0
2015-06-01 20:00:00,28.500200271606445,14.484649976094564,140003.33333333334,1.0,,1.0
2015-06-01 21:00:00,32.875099182128906,14.315450032552084,210005.0,1.0,,1.0
2015-06-01 22:00:00,32.67890167236328,14.231416861216227,210005.0,1.0,,1.0
2015-06-01 23:00:00,32.40200042724609,14.145033359527588,210005.0,1.0,,1.0
2015-06-02 00:00:00,32.262100219726555,14.087966759999594,210005.0,1.0,,1.0
2015-06-02 01:00:00,32.144500732421875,14.117533365885416,210005.0,1.0,,1.0
2015-06-02 02:00:00,31.94239997863769,13.9163498878479,420010.0,1.0,,1.0
2015-06-02 03:00:00,31.712200164794922,13.94635009765625,140003.33333333334,1.0,,1.0
2015-06-02 04:00:00,29.037599563598636,13.797633330027262,210005.0,1.0,,1.0
2015-06-02 05:00:00,31.217300415039066,13.775166829427084,210005.0,1.0,,1.0
2015-06-02 06:00:00,31.14069938659668,13.842083295186361,210005.0,1.0,,1.0
2015-06-02 07:00:00,31.14259910583496,13.778333187103271,210005.0,1.0,,1.0
2015-06-02 08:00:00,31.15180015563965,13.845833460489908,210005.0,1.0,,1.0
2015-06-02 09:00:00,31.15519905090332,14.326883316040039,210005.0,1.0,,1.0
2015-06-02 10:00:00,31.15699958801269,14.210583209991455,210005.0,1.0,,1.0
2015-06-02 11:00:00,31.1653995513916,13.84766674041748,210005.0,1.0,,1.0
2015-06-02 12:00:00,31.19809913635254,13.892733256022135,210005.0,1.0,,1.0
2015-06-02 13:00:00,31.376399993896484,13.901333491007486,210005.0,1.0,,1.0
2015-06-02 14:00:00,31.4955997467041,13.928083260854086,210005.0,1.0,,1.0
2015-06-02 15:00:00,31.600200653076172,14.086366494496664,210005.0,1.0,,1.0
2015-06-02 16:00:00,31.70739936828613,14.313100020090738,210005.0,1.0,,1.0
2015-06-02 17:00:00,13.65310001373291,14.254883289337158,210005.0,1.0,,1.0
2015-06-02 18:00:00,31.76740074157715,13.928983211517334,210005.0,1.0,,1.0
2015-06-02 19:00:00,33.36930084228516,13.66551685333252,225005.0,1.0,,1.0
2015-06-02 20:00:00,34.085498809814446,13.728399912516275,225005.0,1.0,,1.0
2015-06-02 21:00:00,34.198898315429695,13.694416840871176,225005.0,1.0,,1.0
2015-06-02 22:00:00,34.239898681640625,13.76728343963623,225005.0,1.0,,1.0
2015-06-02 23:00:00,34.25320053100586,13.74905014038086,225005.0,1.0,,1.0
2015-06-03 00:00:00,29.20219993591309,13.922933260599772,225005.0,1.0,,1.0
2015-06-03 01:00:00,30.63279914855957,13.789666493733725,225005.0,1.0,,1.0
2015-06-03 02:00:00,34.45280075073242,14.136266708374023,150003.33333333334,1.0,,1.0
2015-06-03 03:00:00,34.589698791503906,14.295533339182535,264006.0,1.0,,1.0
2015-06-03 04:00:00,34.71590042114258,13.956733385721842,225005.0,1.0,,1.0
2015-06-03 05:00:00,34.81119918823242,13.982183456420898,225005.0,1.0,,1.0
2015-06-03 06:00:00,34.86909866333008,14.018383344014486,225005.0,1.0,,1.0
2015-06-03 07:00:00,34.93980026245117,13.962750116984049,225005.0,1.0,,1.0
2015-06-03 08:00:00,35.04230117797852,13.924166679382324,225005.0,1.0,,1.0
2015-06-03 09:00:00,35.18399810791016,13.973983446756998,225005.0,1.0,,1.0
2015-06-03 10:00:00,35.336700439453125,14.03410005569458,225005.0,1.0,,1.0
2015-06-03 11:00:00,35.460899353027344,14.104700088500977,225005.0,1.0,,1.0
2015-06-03 12:00:00,35.53609848022461,14.216583410898844,225005.0,1.0,,1.0
2015-06-03 13:00:00,29.49880027770996,14.067483266194662,225005.0,1.0,,1.0
2015-06-03 14:00:00,35.71620178222656,14.258983453114828,225005.0,1.0,,1.0
2015-06-03 15:00:00,17.591800689697266,14.406766732533773,,1.0,,1.0
2015-06-03 16:00:00,35.65639877319336,14.44586674372355,225005.0,1.0,,1.0
2015-06-03 17:00:00,35.75830078125,14.226683457692465,225005.0,1.0,,1.0
2015-06-03 18:00:00,35.765098571777344,14.16106653213501,225005.0,1.0,,1.0
2015-06-03 19:00:00,35.765899658203125,14.256783485412598,225005.0,1.0,,1.0
2015-06-03 20:00:00,35.74829864501953,14.258683363596598,225005.0,1.0,,1.0
2015-06-03 21:00:00,35.76860046386719,14.191966692606607,225005.0,1.0,,1.0
2015-06-03 22:00:00,35.76639938354492,14.225016752878824,225005.0,1.0,,1.0
2015-06-03 23:00:00,35.749298095703125,14.206266721089682,225005.0,1.0,,1.0
2015-06-04 00:00:00,35.77840042114258,14.261516571044922,225005.0,1.0,,1.0
2015-06-04 01:00:00,35.75830078125,14.164300123850504,225005.0,1.0,,1.0
2015-06-04 02:00:00,35.767601013183594,14.111066659291586,225005.0,1.0,,1.0
2015-06-04 03:00:00,35.79230117797852,14.387150128682455,225005.0,1.0,,1.0
2015-06-04 04:00:00,35.769500732421875,14.134783267974854,225005.0,1.0,,1.0
2015-06-04 05:00:00,35.75550079345703,14.156633377075195,225005.0,1.0,,1.0
2015-06-04 06:00:00,35.74679946899414,14.189233462015787,225005.0,1.0,,1.0
2015-06-04 07:00:00,35.743900299072266,14.147650082906088,225005.0,1.0,,1.0
2015-06-04 08:00:00,35.76240158081055,14.205350081125895,225005.0,1.0,,1.0
2015-06-04 09:00:00,35.77569961547852,14.236116727193197,225005.0,1.0,,1.0
2015-06-04 10:00:00,35.74409866333008,14.185283184051514,225005.0,1.0,,1.0
2015-06-04 11:00:00,35.77259826660156,14.221033414204916,225005.0,1.0,,1.0
2015-06-04 12:00:00,35.74489974975586,14.104033470153809,225005.0,1.0,,1.0
2015-06-04 13:00:00,35.75899887084961,14.094016710917154,225005.0,1.0,,1.0
2015-06-04 14:00:00,35.74639892578125,14.087849934895834,225005.0,1.0,,1.0
2015-06-04 15:00:00,35.75600051879883,14.128433386484781,225005.0,1.0,,1.0
2015-06-04 16:00:00,35.754600524902344,14.452283382415771,225005.0,1.0,,1.0
2015-06-04 17:00:00,35.752201080322266,14.49494997660319,225005.0,1.0,,1.0
2015-06-04 18:00:00,35.737998962402344,14.28166659673055,225005.0,1.0,,1.0
2015-06-04 19:00:00,35.7234001159668,14.053800106048584,225005.0,1.0,,1.0
2015-06-04 20:00:00,35.77090072631836,14.028866449991861,225005.0,1.0,,1.0
2015-06-04 21:00:00,35.74129867553711,14.019416491190592,225005.0,1.0,,1.0
2015-06-04 22:00:00,35.727298736572266,14.094333489735922,225005.0,1.0,,1.0
2015-06-04 23:00:00,35.72800064086914,14.122350056966146,225005.0,1.0,,1.0
2015-06-05 00:00:00,35.76190185546875,14.058149973551432,225005.0,1.0,,1.0
2015-06-05 01:00:00,35.74259948730469,14.06048329671224,225005.0,1.0,,1.0
2015-06-05 02:00:00,35.737998962402344,14.097650210062662,225005.0,1.0,,1.0
2015-06-05 03:00:00,35.72529983520508,14.060633500417074,225005.0,1.0,,1.0
2015-06-05 04:00:00,35.72100067138672,14.088149865468344,225005.0,1.0,,1.0
2015-06-05 05:00:00,35.76440048217773,14.092966715494791,225005.0,1.0,,1.0
2015-06-05 06:00:00,35.74330139160156,14.163633346557617,225005.0,1.0,,1.0
2015-06-05 07:00:00,35.73849868774414,14.10046656926473,225005.0,1.0,,1.0
2015-06-05 08:00:00,35.73500061035156,14.029266675313314,225005.0,1.0,,1.0
2015-06-05 09:00:00,35.63180160522461,13.89805014928182,225005.0,1.0,,1.0
2015-06-05 10:00:00,35.40549850463867,13.937700112660727,234505.0,1.0,,1.0
2015-06-05 11:00:00,38.01900100708008,14.449666659037272,244005.0,1.0,,1.0
2015-06-05 12:00:00,33.53189849853516,14.080066680908203,244005.0,1.0,,1.0
2015-06-05 13:00:00,38.22829818725586,13.939033190409342,244005.0,1.0,,1.0
2015-06-05 14:00:00,25.50209999084473,14.291566689809164,,1.0,,1.0
2015-06-05 15:00:00,35.01169967651367,14.011850198109945,234505.0,1.0,,1.0
2015-06-05 16:00:00,35.34199905395508,14.090400060017904,225005.0,1.0,,1.0
2015-06-05 17:00:00,35.524600982666016,14.098666667938232,225005.0,1.0,,1.0
2015-06-05 18:00:00,35.54859924316406,14.083250045776367,225005.0,1.0,,1.0
2015-06-05 19:00:00,35.7322998046875,14.53546667098999,225005.0,1.0,,1.0
2015-06-05 20:00:00,35.77170181274414,14.249749978383383,225005.0,1.0,,1.0
2015-06-05 21:00:00,35.77330017089844,14.200316588083902,225005.0,1.0,,1.0
2015-06-05 22:00:00,35.75389862060547,14.196300029754639,225005.0,1.0,,1.0
2015-06-05 23:00:00,35.77190017700195,14.344566504160563,225005.0,1.0,,1.0
2015-06-06 00:00:00,31.55299949645996,14.221533298492432,225005.0,1.0,,1.0
2015-06-06 01:00:00,35.75080108642578,14.215099970499674,225005.0,1.0,,1.0
2015-06-06 02:00:00,35.7775993347168,14.20841677983602,225005.0,1.0,,1.0
2015-06-06 03:00:00,35.769798278808594,14.171033382415771,225005.0,1.0,,1.0
2015-06-06 04:00:00,35.79629898071289,14.26865005493164,225005.0,1.0,,1.0
2015-06-06 05:00:00,35.17340087890625,14.581149895985922,210005.0,1.0,,1.0
2015-06-06 06:00:00,33.37649917602539,14.669649918874105,210005.0,1.0,,1.0
2015-06-06 07:00:00,33.384201049804695,14.74958340326945,210005.0,1.0,,1.0
2015-06-06 08:00:00,33.43600082397461,14.835166772206625,210005.0,1.0,,1.0
2015-06-06 09:00:00,33.44079971313477,14.817199865976969,210005.0,1.0,,1.0
2015-06-06 10:00:00,33.437301635742195,14.87190024058024,210005.0,1.0,,1.0
2015-06-06 11:00:00,33.4375,14.756516774495443,210005.0,1.0,,1.0
2015-06-06 12:00:00,33.43000030517578,14.679383277893066,210005.0,1.0,,1.0
2015-06-06 13:00:00,33.430099487304695,14.636083285013834,210005.0,1.0,,1.0
2015-06-06 14:00:00,33.429798126220696,14.604016780853271,210005.0,1.0,,1.0
2015-06-06 15:00:00,29.640499114990234,14.694833278656006,210005.0,1.0,,1.0
2015-06-06 16:00:00,31.704599380493164,14.508183320363363,210005.0,1.0,,1.0
2015-06-06 17:00:00,33.445999145507805,14.714733282725016,210005.0,1.0,,1.0
2015-06-06 18:00:00,25.69129943847656,14.475783189137777,210005.0,1.0,,1.0
2015-06-06 19:00:00,33.44900131225586,14.443116664886475,210005.0,1.0,,1.0
2015-06-06 20:00:00,33.45389938354492,14.535933494567871,210005.0,1.0,,1.0
2015-06-06 21:00:00,25.44849967956543,14.705749988555908,210005.0,1.0,,1.0
2015-06-06 22:00:00,27.547399520874023,15.125866572062174,210005.0,1.0,,1.0
2015-06-06 23:00:00,18.39590072631836,14.675366878509521,210005.0,1.0,,1.0
2015-06-07 00:00:00,32.82979965209961,14.666366577148438,210005.0,1.0,,1.0
2015-06-07 01:00:00,32.87220001220703,14.729666550954184,210005.0,1.0,,1.0
2015-06-07 02:00:00,28.84000015258789,14.576600233713785,210005.0,1.0,,1.0
2015-06-07 03:00:00,32.879199981689446,14.677066644032797,210005.0,1.0,,1.0
2015-06-07 04:00:00,27.44499969482422,14.950416405995687,210005.0,1.0,,1.0
